seqnames	start	end	strand	region	assembly
chr8	104310626	104311125	+	FZD6	hg19
chr8	104383266	104383765	+	CTHRC1	hg19
chr8	104427336	104427835	-	SLC25A32	hg19
chr8	104427114	104427613	+	DCAF13	hg19
chr8	104512338	104512837	+	RIMS2	hg19
chr8	105351554	105352053	+	DCSTAMP	hg19
chr8	105479284	105479783	-	DPYS	hg19
chr8	105601487	105601986	-	LRP12	hg19
chr8	106330166	106330665	+	ZFPM2	hg19
chr8	107281918	107282417	+	OXR1	hg19
chr8	107782473	107782972	-	ABRA	hg19
chr8	108510147	108510646	-	ANGPT1	hg19
chr8	109095849	109096348	-	RSPO2	hg19
chr8	109260947	109261446	-	EIF3E	hg19
chr8	109455353	109455852	+	EMC2	hg19
chr8	109799824	109800323	-	TMEM74	hg19
chr8	110098314	110098813	+	TRHR	hg19
chr8	110346317	110346816	-	NUDCD1	hg19
chr8	110346076	110346575	+	ENY2	hg19
chr8	110374190	110374689	+	PKHD1L1	hg19
chr8	110551902	110552401	+	EBAG9	hg19
chr8	110657052	110657551	-	SYBU	hg19
chr8	110988001	110988500	-	KCNV1	hg19
chr8	114449169	114449668	-	CSMD3	hg19
chr8	116681203	116681702	-	TRPS1	hg19
chr8	117768063	117768562	-	EIF3H	hg19
chr8	117778263	117778762	+	UTP23	hg19
chr8	117887016	117887515	-	RAD21	hg19
chr8	117949946	117950445	+	AARD	hg19
chr8	118146734	118147233	+	SLC30A8	hg19
chr8	118532452	118532951	+	MED30	hg19
chr8	119124066	119124565	-	EXT1	hg19
chr8	119634203	119634702	-	SAMD12	hg19
chr8	119964125	119964624	-	TNFRSF11B	hg19
chr8	120078986	120079485	+	COLEC10	hg19
chr8	120220102	120220601	+	MAL2	hg19
chr8	120428186	120428685	+	CCN3	hg19
chr8	120651080	120651579	-	ENPP2	hg19
chr8	120845082	120845581	-	TAF2	hg19
chr8	120868135	120868634	-	DSCC1	hg19
chr8	120885462	120885961	+	DEPTOR	hg19
chr8	121136841	121137340	+	COL14A1	hg19
chr8	121457391	121457890	-	MRPL13	hg19
chr8	121457159	121457658	+	MTBP	hg19
chr8	121824287	121824786	-	SNTB1	hg19
chr8	122653681	122654180	-	HAS2	hg19
chr8	123793394	123793893	+	ZHX2	hg19
chr8	124054543	124055042	-	DERL1	hg19
chr8	124084447	124084946	+	TBC1D31	hg19
chr8	124194405	124194904	+	FAM83A	hg19
chr8	124253618	124254117	-	C8orf76	hg19
chr8	124286527	124287026	-	ZHX1	hg19
chr8	124408688	124409187	-	ATAD2	hg19
chr8	124428514	124429013	+	NTAQ1	hg19
chr8	124553447	124553946	-	FBXO32	hg19
chr8	124666042	124666541	-	KLHL38	hg19
chr8	124749634	124750133	-	ANXA13	hg19
chr8	124780179	124780678	+	FAM91A1	hg19
chr8	124863727	124864226	+	FER1L6	hg19
chr8	125384943	125385442	-	TMEM65	hg19
chr8	125462561	125463060	+	TRMT12	hg19
chr8	125486621	125487120	+	RNF139	hg19
chr8	125551327	125551826	-	TATDN1	hg19
chr8	125550864	125551363	+	NDUFB9	hg19
chr8	125740715	125741214	-	MTSS1	hg19
chr8	125985037	125985536	+	ZNF572	hg19
chr8	126010247	126010746	+	SQLE	hg19
chr8	126104035	126104534	-	WASHC5	hg19
chr8	126103602	126104101	+	NSMCE2	hg19
chr8	126442100	126442599	+	TRIB1	hg19
chr8	127570724	127571223	-	LRATD2	hg19
chr8	128427612	128428111	+	POU5F1B	hg19
chr8	128747977	128748476	+	MYC	hg19
chr8	130798871	130799370	-	GSDMC	hg19
chr8	131028807	131029306	-	CYRIB	hg19
chr8	131455921	131456420	-	ASAP1	hg19
chr8	132053156	132053655	-	ADCY8	hg19
chr8	132915840	132916339	+	EFR3A	hg19
chr8	133071630	133072129	-	OC90	hg19
chr8	133123405	133123904	-	HHLA1	hg19
chr8	133493343	133493842	-	KCNQ3	hg19
chr8	133687792	133688291	-	DNAAF11	hg19
chr8	133772829	133773328	-	TMEM71	hg19
chr8	133787134	133787633	+	PHF20L1	hg19
chr8	133878703	133879202	+	TG	hg19
chr8	134114847	134115346	-	SLA	hg19
chr8	134202782	134203281	+	CCN4	hg19
chr8	134309496	134309995	-	NDRG1	hg19
chr8	134584131	134584630	-	ST3GAL1	hg19
chr8	135725275	135725774	-	ZFAT	hg19
chr8	136469199	136469698	+	KHDRBS3	hg19
chr8	139509505	139510004	-	FAM135B	hg19
chr8	139926285	139926784	-	COL22A1	hg19
chr8	140715367	140715866	-	KCNK9	hg19
chr8	141467844	141468343	-	TRAPPC9	hg19
chr8	141520921	141521420	+	CHRAC1	hg19
chr8	141645733	141646232	-	AGO2	hg19
chr8	142011382	142011881	-	PTK2	hg19
chr8	142138188	142138687	+	DENND3	hg19
chr8	142318388	142318887	-	SLC45A4	hg19
chr8	142377387	142377886	-	GPR20	hg19
chr8	142401621	142402120	+	PTP4A3	hg19
chr8	142524271	142524770	+	LOC122455339	hg19
chr8	143484544	143485043	-	TSNARE1	hg19
chr8	143530510	143531009	+	ADGRB1	hg19
chr8	143695841	143696340	-	ARC	hg19
chr8	143751386	143751885	-	JRK	hg19
chr8	143761413	143761912	+	PSCA	hg19
chr8	143781029	143781528	+	LY6K	hg19
chr8	143808141	143808640	+	THEM6	hg19
chr8	143823825	143824324	-	SLURP1	hg19
chr8	143833951	143834450	-	LYPD2	hg19
chr8	143851247	143851746	-	SLURP2	hg19
chr8	143858619	143859118	-	LYNX1	hg19
chr8	143867956	143868455	-	LY6D	hg19
chr8	143915717	143916216	+	GML	hg19
chr8	143961242	143961741	-	CYP11B1	hg19
chr8	143999260	143999759	-	CYP11B2	hg19
chr8	144099446	144099945	+	LY6E	hg19
chr8	144161547	144162046	+	LY6L	hg19
chr8	144241739	144242238	-	LY6H	hg19
chr8	144294593	144295092	+	GPIHBP1	hg19
chr8	144328609	144329108	+	ZFP41	hg19
chr8	144349115	144349614	+	GLI4	hg19
chr8	144373087	144373586	+	ZNF696	hg19
chr8	144417051	144417550	-	TOP1MT	hg19
chr8	144450546	144451045	+	RHPN1	hg19
chr8	144512903	144513402	-	MAFA	hg19
chr8	144623618	144624117	-	ZC3H3	hg19
chr8	144640016	144640515	+	GSDMD	hg19
chr8	144654943	144655442	-	MROH6	hg19
chr8	144660501	144661000	-	NAPRT	hg19
chr8	144679586	144680085	-	EEF1D	hg19
chr8	144679501	144680000	+	TIGD5	hg19
chr8	144691746	144692245	-	PYCR3	hg19
chr8	144699720	144700219	-	GFUS	hg19
chr8	144717689	144718188	+	ZNF623	hg19
chr8	144766149	144766648	+	ZNF707	hg19
chr8	144790280	144790779	-	CCDC166	hg19
chr8	144798019	144798518	+	MAPK15	hg19
chr8	144815950	144816449	-	FAM83H	hg19
chr8	144815809	144816308	+	IQANK1	hg19
chr8	144897944	144898443	-	SCRIB	hg19
chr8	144911486	144911985	-	PUF60	hg19
chr8	144923146	144923645	-	NRBP2	hg19
chr8	144952636	144953135	-	EPPK1	hg19
chr8	145013766	145014265	-	PLEC	hg19
chr8	145060629	145061128	-	PARP10	hg19
chr8	145063724	145064223	+	GRINA	hg19
chr8	145085948	145086447	+	SPATC1	hg19
chr8	145115596	145116095	-	OPLAH	hg19
chr8	145133075	145133574	+	EXOSC4	hg19
chr8	145137037	145137536	+	GPAA1	hg19
chr8	145149479	145149978	+	CYC1	hg19
chr8	145158677	145159176	-	SHARPIN	hg19
chr8	145158864	145159363	+	MAF1	hg19
chr8	145162142	145162641	+	WDR97	hg19
chr8	145192177	145192676	+	HGH1	hg19
chr8	145202419	145202918	+	MROH1	hg19
chr8	145331186	145331685	-	BOP1	hg19
chr8	145320856	145321355	+	SCX	hg19
chr8	145514786	145515285	+	HSF1	hg19
chr8	145550516	145551015	-	DGAT1	hg19
chr8	145560145	145560644	-	SCRT1	hg19
chr8	145578592	145579091	-	TMEM249	hg19
chr8	145582133	145582632	-	FBXL6	hg19
chr8	145581773	145582272	+	SLC52A2	hg19
chr8	145597236	145597735	+	ADCK5	hg19
chr8	145634720	145635219	-	CPSF1	hg19
chr8	145642229	145642728	-	SLC39A4	hg19
chr8	145653932	145654431	-	VPS28	hg19
chr8	145669824	145670323	-	TONSL	hg19
chr8	145688255	145688754	-	CYHR1	hg19
chr8	145691220	145691719	+	KIFC2	hg19
chr8	145701233	145701732	-	FOXH1	hg19
chr8	145702865	145703364	+	PPP1R16A	hg19
chr8	145729023	145729522	+	GPT	hg19
chr8	145733953	145734452	+	MFSD3	hg19
chr8	145743218	145743717	-	RECQL4	hg19
chr8	145742876	145743375	+	LRRC14	hg19
chr8	145752418	145752917	-	LRRC24	hg19
chr8	145754496	145754995	-	C8orf82	hg19
chr8	145911232	145911731	-	ARHGAP39	hg19
chr8	145980917	145981416	-	ZNF251	hg19
chr8	146012703	146013202	-	ZNF34	hg19
chr8	146017776	146018275	-	RPL8	hg19
chr8	146023798	146024297	+	ZNF517	hg19
chr8	146052445	146052944	+	ZNF7	hg19
chr8	146078434	146078933	-	COMMD5	hg19
chr8	146126839	146127338	-	ZNF250	hg19
chr8	146176267	146176766	-	ZNF16	hg19
chr8	146277353	146277852	+	C8orf33	hg19
chr9	29457	29956	-	WASHC1	hg19
chr9	118418	118917	-	FOXD4	hg19
chr9	179057	179556	-	CBWD1	hg19
chr9	214365	214864	+	DOCK8	hg19
chr9	504195	504694	+	KANK1	hg19
chr9	841197	841696	+	DMRT1	hg19
chr9	976155	976654	+	DMRT3	hg19
chr9	1049857	1050356	+	DMRT2	hg19
chr9	2014847	2015346	+	SMARCA2	hg19
chr9	2621287	2621786	+	VLDLR	hg19
chr9	2717010	2717509	+	KCNV2	hg19
chr9	2844096	2844595	-	PUM3	hg19
chr9	3526002	3526501	-	RFX3	hg19
chr9	4300069	4300568	-	GLIS3	hg19
chr9	4489968	4490467	+	SLC1A1	hg19
chr9	4666481	4666980	-	SPATA6L	hg19
chr9	4661794	4662293	+	PLPP6	hg19
chr9	4679069	4679568	+	CDC37L1	hg19
chr9	4741203	4741702	-	AK3	hg19
chr9	4792444	4792943	+	RCL1	hg19
chr9	4984772	4985271	+	JAK2	hg19
chr9	5185640	5186139	-	INSL6	hg19
chr9	5230919	5231418	+	INSL4	hg19
chr9	5304717	5305216	-	RLN2	hg19
chr9	5339877	5340376	-	RLN1	hg19
chr9	5437926	5438425	-	PLGRKT	hg19
chr9	5450042	5450541	+	CD274	hg19
chr9	5510031	5510530	+	PDCD1LG2	hg19
chr9	5628607	5629106	+	RIC1	hg19
chr9	5833118	5833617	-	ERMP1	hg19
chr9	5890389	5890888	+	MLANA	hg19
chr9	6008483	6008982	-	KIAA2026	hg19
chr9	6015625	6016124	-	RANBP6	hg19
chr9	6215307	6215806	+	IL33	hg19
chr9	6327875	6328374	+	TPD52L3	hg19
chr9	6412699	6413198	+	UHRF2	hg19
chr9	6645730	6646229	-	GLDC	hg19
chr9	6757473	6757972	+	KDM4C	hg19
chr9	7799779	7800278	-	DMAC1	hg19
chr9	10613003	10613502	-	PTPRD	hg19
chr9	12692885	12693384	+	TYRP1	hg19
chr9	12774519	12775018	+	LURAP1L	hg19
chr9	13279692	13280191	-	MPDZ	hg19
chr9	14314141	14314640	-	NFIB	hg19
chr9	14693431	14693930	-	ZDHHC21	hg19
chr9	14722732	14723231	-	CER1	hg19
chr9	14910427	14910926	-	FREM1	hg19
chr9	15307215	15307714	-	TTC39B	hg19
chr9	15422374	15422873	+	SNAPC3	hg19
chr9	15510969	15511468	-	PSIP1	hg19
chr9	15552541	15553040	+	CCDC171	hg19
chr9	16870669	16871168	-	BNC2	hg19
chr9	17134538	17135037	+	CNTLN	hg19
chr9	17578564	17579063	+	SH3GL2	hg19
chr9	18473651	18474150	+	ADAMTSL1	hg19
chr9	19033208	19033707	-	SAXO1	hg19
chr9	19048925	19049424	+	RRAGA	hg19
chr9	19102903	19103402	-	HAUS6	hg19
chr9	19127491	19127990	-	PLIN2	hg19
chr9	19230191	19230690	+	DENND4C	hg19
chr9	19380235	19380734	-	RPS6	hg19
chr9	19408507	19409006	+	ACER2	hg19
chr9	19789036	19789535	-	SLC24A2	hg19
chr9	20622499	20622998	-	MLLT3	hg19
chr9	20683758	20684257	+	FOCAD	hg19
chr9	21031640	21032139	-	HACD4	hg19
chr9	21077942	21078441	-	IFNB1	hg19
chr9	21141832	21142331	-	IFNW1	hg19
chr9	21166660	21167159	-	IFNA21	hg19
chr9	21187587	21188086	-	IFNA4	hg19
chr9	21202205	21202704	-	IFNA7	hg19
chr9	21207143	21207642	-	IFNA10	hg19
chr9	21217311	21217810	-	IFNA16	hg19
chr9	21228222	21228721	-	IFNA17	hg19
chr9	21240005	21240504	-	IFNA14	hg19
chr9	21305313	21305812	-	IFNA5	hg19
chr9	21335404	21335903	-	KLHL9	hg19
chr9	21350887	21351386	-	IFNA6	hg19
chr9	21368057	21368556	-	IFNA13	hg19
chr9	21385398	21385897	-	IFNA2	hg19
chr9	21408616	21409115	+	IFNA8	hg19
chr9	21439938	21440437	+	IFNA1	hg19
chr9	21482313	21482812	-	IFNE	hg19
chr9	21802135	21802634	+	MTAP	hg19
chr9	21974857	21975356	-	CDKN2A	hg19
chr9	22009305	22009804	-	CDKN2B	hg19
chr9	22446323	22446822	+	DMRTA1	hg19
chr9	23826239	23826738	-	ELAVL2	hg19
chr9	24545896	24546395	-	IZUMO3	hg19
chr9	25678443	25678942	-	TUSC1	hg19
chr9	26892801	26893300	-	CAAP1	hg19
chr9	26947241	26947740	-	PLAA	hg19
chr9	26955910	26956409	+	IFT74	hg19
chr9	27005671	27006170	-	LRRC19	hg19
chr9	27108723	27109222	+	TEK	hg19
chr9	27297149	27297648	-	EQTN	hg19
chr9	27529813	27530312	-	MOB3B	hg19
chr9	27523788	27524287	+	IFNK	hg19
chr9	27573480	27573979	-	C9orf72	hg19
chr9	29213600	29214099	-	LINGO2	hg19
chr9	32384141	32384640	+	ACO1	hg19
chr9	32526195	32526694	-	DDX58	hg19
chr9	32552585	32553084	-	TOPORS	hg19
chr9	32551825	32552324	+	SMIM27	hg19
chr9	32573158	32573657	-	NDUFB6	hg19
chr9	32635668	32636167	-	TAF1L	hg19
chr9	32783038	32783537	+	TMEM215	hg19
chr9	33001627	33002126	-	APTX	hg19
chr9	33024771	33025270	+	DNAJA1	hg19
chr9	33076673	33077172	-	SMU1	hg19
chr9	33167335	33167834	-	B4GALT1	hg19
chr9	33239665	33240164	+	SPINK4	hg19
chr9	33264707	33265206	-	BAG1	hg19
chr9	33264547	33265046	+	CHMP5	hg19
chr9	33290014	33290513	+	NFX1	hg19
chr9	33402567	33403066	-	AQP7	hg19
chr9	33447592	33448091	-	AQP3	hg19
chr9	33473923	33474422	-	NOL6	hg19
chr9	33523749	33524248	+	ANKRD18B	hg19
chr9	33795059	33795558	+	PRSS3	hg19
chr9	33816658	33817157	+	UBE2R2	hg19
chr9	34048886	34049385	-	UBAP2	hg19
chr9	34126697	34127196	-	DCAF12	hg19
chr9	34178541	34179040	+	UBAP1	hg19
chr9	34329267	34329766	-	KIF24	hg19
chr9	34329067	34329566	+	NUDT2	hg19
chr9	34376897	34377396	-	MYORG	hg19
chr9	34397809	34398308	-	C9orf24	hg19
chr9	34458569	34459068	-	FAM219A	hg19
chr9	34458303	34458802	+	DNAI1	hg19
chr9	34522989	34523488	-	ENHO	hg19
chr9	34589723	34590222	-	CNTFR	hg19
chr9	34612095	34612594	-	RPP25L	hg19
chr9	34620493	34620992	-	DCTN3	hg19
chr9	34629064	34629563	-	ARID3C	hg19
chr9	34637785	34638284	-	SIGMAR1	hg19
chr9	34646172	34646671	+	GALT	hg19
chr9	34651682	34652181	+	IL11RA	hg19
chr9	34662655	34663154	-	CCL27	hg19
chr9	34666043	34666542	-	LOC730098	hg19
chr9	34691274	34691773	-	CCL19	hg19
chr9	34710134	34710633	-	CCL21	hg19
chr9	34729486	34729985	-	FAM205A	hg19
chr9	34895762	34896261	-	FAM205C	hg19
chr9	34957782	34958281	+	PHF24	hg19
chr9	34989242	34989741	+	DNAJB5	hg19
chr9	35041737	35042236	+	C9orf131	hg19
chr9	35072623	35073122	-	VCP	hg19
chr9	35079940	35080439	-	FANCG	hg19
chr9	35096589	35097088	-	PIGO	hg19
chr9	35103129	35103628	-	STOML2	hg19
chr9	35115860	35116359	-	FAM214B	hg19
chr9	35161506	35162005	+	UNC13B	hg19
chr9	35489608	35490107	+	RUSC2	hg19
chr9	35563876	35564375	-	FAM166B	hg19
chr9	35604759	35605258	+	TESK1	hg19
chr9	35618411	35618910	-	CD72	hg19
chr9	35650929	35651428	-	SIT1	hg19
chr9	35657789	35658288	+	CCDC107	hg19
chr9	35665193	35665692	-	ARHGEF39	hg19
chr9	35673425	35673924	+	CA9	hg19
chr9	35689923	35690422	-	TPM2	hg19
chr9	35732193	35732692	-	TLN1	hg19
chr9	35732163	35732662	+	CREB3	hg19
chr9	35749226	35749725	-	GBA2	hg19
chr9	35748784	35749283	+	RGP1	hg19
chr9	35754274	35754773	-	MSMP	hg19
chr9	35791088	35791587	+	NPR2	hg19
chr9	35812260	35812759	-	SPAG8	hg19
chr9	35815040	35815539	-	HINT2	hg19
chr9	35828730	35829229	-	FAM221B	hg19
chr9	35828725	35829224	+	TMEM8B	hg19
chr9	35870399	35870898	-	OR13J1	hg19
chr9	35905699	35906198	+	HRCT1	hg19
chr9	35908987	35909486	+	SPAAR	hg19
chr9	35958152	35958651	-	OR2S2	hg19
chr9	36036410	36036909	+	RECK	hg19
chr9	36136230	36136729	+	GLIPR2	hg19
chr9	36168885	36169384	+	CCIN	hg19
chr9	36190418	36190917	+	CLTA	hg19
chr9	36258446	36258945	-	GNE	hg19
chr9	36400267	36400766	-	RNF38	hg19
chr9	36572392	36572891	+	MELK	hg19
chr9	37034266	37034765	-	PAX5	hg19
chr9	37120071	37120570	+	ZCCHC7	hg19
chr9	37422193	37422692	+	GRHPR	hg19
chr9	37465448	37465947	-	ZBTB5	hg19
chr9	37485445	37485944	+	POLR1E	hg19
chr9	37576378	37576877	-	FBXO10	hg19
chr9	37592595	37593094	-	TOMM5	hg19
chr9	37650451	37650950	+	FRMPD1	hg19
chr9	37753302	37753801	+	TRMT10B	hg19
chr9	37785062	37785561	-	EXOSC3	hg19
chr9	37800294	37800793	+	DCAF10	hg19
chr9	37904125	37904624	-	SLC25A51	hg19
chr9	38069225	38069724	-	SHB	hg19
chr9	38392199	38392698	+	ALDH1B1	hg19
chr9	38424452	38424951	-	IGFBPL1	hg19
chr9	38620594	38621093	-	ANKRD18A	hg19
chr9	38720131	38720630	-	FAM240B	hg19
chr9	39288165	39288664	-	CNTNAP3	hg19
chr9	39355166	39355665	+	SPATA31A1	hg19
chr9	40699791	40700290	+	SPATA31A3	hg19
chr9	40792117	40792616	-	ZNF658	hg19
chr9	41500179	41500678	+	SPATA31A5	hg19
chr9	43630731	43631230	-	SPATA31A6	hg19
chr9	47314324	47314823	-	CNTNAP3B	hg19
chr9	65509611	65510110	-	SPATA31A7	hg19
chr9	67925877	67926376	+	ANKRD20A1	hg19
chr9	69201911	69202410	-	FOXD4L6	hg19
chr9	69262547	69263046	-	CBWD6	hg19
chr9	70178816	70179315	-	FOXD4L5	hg19
chr9	70428900	70429399	-	FOXD4L4	hg19
chr9	70490118	70490617	-	CBWD5	hg19
chr9	70856399	70856898	+	CBWD3	hg19
chr9	70917283	70917782	+	FOXD4L3	hg19
chr9	70971027	70971526	+	PGM5	hg19
chr9	71155800	71156299	-	TMEM252	hg19
chr9	71319656	71320155	+	PIP5K1B	hg19
chr9	71394481	71394980	+	PABIR1	hg19
chr9	71629030	71629529	-	PRKACG	hg19
chr9	71650168	71650667	+	FXN	hg19
chr9	71788693	71789192	+	TJP2	hg19
chr9	71939631	71940130	+	FAM189A2	hg19
chr9	72287288	72287787	-	APBA1	hg19
chr9	72374928	72375427	-	PTAR1	hg19
chr9	72435233	72435732	+	CFAP95	hg19
chr9	72658264	72658763	+	MAMDC2	hg19
chr9	72873394	72873893	+	SMC5	hg19
chr9	73029574	73030073	-	KLF9	hg19
chr9	73736538	73737037	-	TRPM3	hg19
chr9	74383430	74383929	-	CEMIP2	hg19
chr9	74526110	74526609	-	ABHD17B	hg19
chr9	74526055	74526554	+	C9orf85	hg19
chr9	74675530	74676029	-	C9orf57	hg19
chr9	74763856	74764355	+	GDA	hg19
chr9	74980125	74980624	-	ZFAND5	hg19
chr9	75136024	75136523	+	TMC1	hg19
chr9	75567970	75568469	-	ALDH1A1	hg19
chr9	75766281	75766780	+	ANXA1	hg19
chr9	77111751	77112250	+	RORB	hg19
chr9	77502838	77503337	-	TRPM6	hg19
chr9	77567829	77568328	-	C9orf40	hg19
chr9	77643210	77643709	-	CARNMT1	hg19
chr9	77703072	77703571	-	NMRK1	hg19
chr9	77702930	77703429	+	OSTF1	hg19
chr9	78505089	78505588	+	PCSK5	hg19
chr9	79009343	79009842	-	RFK	hg19
chr9	79073598	79074097	+	GCNT1	hg19
chr9	79521031	79521530	-	PRUNE2	hg19
chr9	79634071	79634570	+	FOXB2	hg19
chr9	79791950	79792449	+	VPS13A	hg19
chr9	80263239	80263738	-	GNA14	hg19
chr9	80646728	80647227	-	GNAQ	hg19
chr9	80850491	80850990	+	CEP78	hg19
chr9	80911541	80912040	+	PSAT1	hg19
chr9	82186380	82186879	+	TLE4	hg19
chr9	84304463	84304962	-	TLE1	hg19
chr9	84542843	84543342	+	SPATA31D4	hg19
chr9	84557915	84558414	+	SPATA31D3	hg19
chr9	84603187	84603686	+	SPATA31D1	hg19
chr9	85678058	85678557	-	RASEF	hg19
chr9	86153317	86153816	-	FRMD3	hg19
chr9	86237558	86238057	+	IDNK	hg19
chr9	86322874	86323373	-	UBQLN1	hg19
chr9	86432685	86433184	-	GKAP1	hg19
chr9	86536348	86536847	-	KIF27	hg19
chr9	86571658	86572157	-	C9orf64	hg19
chr9	86595131	86595630	-	HNRNPK	hg19
chr9	86595220	86595719	+	RMI1	hg19
chr9	86955674	86956173	-	SLC28A3	hg19
chr9	87284144	87284643	+	NTRK2	hg19
chr9	88356870	88357369	-	AGTPBP1	hg19
chr9	88555561	88556060	+	NAA35	hg19
chr9	88714474	88714973	-	GOLM1	hg19
chr9	88874573	88875072	-	C9orf153	hg19
chr9	88897454	88897953	-	ISCA1	hg19
chr9	88969326	88969825	-	TUT7	hg19
chr9	89562422	89562921	-	GAS1	hg19
chr9	90112282	90112781	+	DAPK1	hg19
chr9	90340534	90341033	+	CTSL	hg19
chr9	90497292	90497791	+	SPATA31E1	hg19
chr9	90532377	90532876	+	SPATA31C1	hg19
chr9	90570629	90571128	+	LOC122394732	hg19
chr9	90589449	90589948	-	CDK20	hg19
chr9	90753391	90753890	-	SPATA31C2	hg19
chr9	91002859	91003358	+	SPIN1	hg19
chr9	91149593	91150092	+	NXNL2	hg19
chr9	91605883	91606382	+	S1PR3	hg19
chr9	91793734	91794233	-	SHC3	hg19
chr9	91925610	91926109	+	CKS2	hg19
chr9	91932915	91933414	+	SECISBP2	hg19
chr9	92113029	92113528	-	SEMA4D	hg19
chr9	92219427	92219926	+	GADD45G	hg19
chr9	93405107	93405606	-	DIRAS2	hg19
chr9	93563601	93564100	+	SYK	hg19
chr9	94124201	94124700	-	AUH	hg19
chr9	94186115	94186614	-	NFIL3	hg19
chr9	94712511	94713010	-	ROR2	hg19
chr9	94877696	94878195	-	SPTLC1	hg19
chr9	95055980	95056479	-	IARS1	hg19
chr9	95087633	95088132	-	NOL8	hg19
chr9	95087735	95088234	+	CENPP	hg19
chr9	95166861	95167360	-	OGN	hg19
chr9	95186754	95187253	-	OMD	hg19
chr9	95244789	95245288	-	ASPN	hg19
chr9	95298273	95298772	-	ECM2	hg19
chr9	95432414	95432913	-	IPPK	hg19
chr9	95527116	95527615	-	BICD2	hg19
chr9	95640321	95640820	-	ZNF484	hg19
chr9	95709305	95709804	+	FGD3	hg19
chr9	95820483	95820982	+	SUSD3	hg19
chr9	95857999	95858498	+	CARD19	hg19
chr9	95896534	95897033	-	NINJ1	hg19
chr9	95945921	95946420	+	WNK2	hg19
chr9	96215864	96216363	-	FAM120AOS	hg19
chr9	96213467	96213966	+	FAM120A	hg19
chr9	96338366	96338865	+	PHF2	hg19
chr9	96717638	96718137	-	BARX1	hg19
chr9	96846246	96846745	+	PTPDC1	hg19
chr9	97021080	97021579	+	ZNF169	hg19
chr9	97090927	97091426	-	NUTM2F	hg19
chr9	97136351	97136850	+	MFSD14B	hg19
chr9	97356107	97356606	-	FBP2	hg19
chr9	97401801	97402300	-	FBP1	hg19
chr9	97488481	97488980	+	AOPEP	hg19
chr9	98079992	98080491	-	FANCC	hg19
chr9	98271549	98272048	-	PTCH1	hg19
chr9	98637473	98637972	+	ERCC6L2	hg19
chr9	99064459	99064958	-	HSD17B3	hg19
chr9	99145994	99146493	-	SLC35D2	hg19
chr9	99180653	99181152	-	ZNF367	hg19
chr9	99211951	99212450	+	HABP4	hg19
chr9	99382126	99382625	-	CDC14B	hg19
chr9	99417600	99418099	-	PRXL2C	hg19
chr9	99540370	99540869	-	ZNF510	hg19
chr9	99616797	99617296	-	ZNF782	hg19
chr9	99690625	99691124	+	NUTM2G	hg19
chr9	99801425	99801924	-	CTSV	hg19
chr9	100069441	100069940	+	CCDC180	hg19
chr9	100173878	100174377	+	TDRD7	hg19
chr9	100263448	100263947	+	TMOD1	hg19
chr9	100395651	100396150	-	TSTD2	hg19
chr9	100395603	100396102	+	NCBP1	hg19
chr9	100459623	100460122	-	XPA	hg19
chr9	100615008	100615507	+	FOXE1	hg19
chr9	100684783	100685282	-	TRMO	hg19
chr9	100700455	100700954	-	HEMGN	hg19
chr9	100745123	100745622	+	ANP32B	hg19
chr9	100818514	100819013	+	NANS	hg19
chr9	100881505	100882004	-	TRIM14	hg19
chr9	100954920	100955419	-	CORO2A	hg19
chr9	101017932	101018431	-	TBC1D2	hg19
chr9	101471218	101471717	-	GABBR2	hg19
chr9	101558838	101559337	-	ANKS6	hg19
chr9	101569452	101569951	+	GALNT12	hg19
chr9	101705689	101706188	+	COL15A1	hg19
chr9	101866895	101867394	+	TGFBR1	hg19
chr9	101984225	101984724	-	ALG2	hg19
chr9	101984064	101984563	+	SEC61B	hg19
chr9	102583667	102584166	+	NR4A3	hg19
chr9	102668436	102668935	+	STX17	hg19
chr9	102861283	102861782	-	ERP44	hg19
chr9	102861025	102861524	+	INVS	hg19
chr9	103115225	103115724	-	TEX10	hg19
chr9	103188925	103189424	+	MSANTD3	hg19
chr9	103234931	103235430	+	TMEFF1	hg19
chr9	103339861	103340360	+	CAVIN4	hg19
chr9	103790509	103791008	+	PLPPR1	hg19
chr9	104147289	104147788	-	BAAT	hg19
chr9	104160901	104161400	-	MRPL50	hg19
chr9	104160633	104161132	+	ZNF189	hg19
chr9	104198057	104198556	-	ALDOB	hg19
chr9	104249456	104249955	-	PGAP4	hg19
chr9	104295635	104296134	+	RNF20	hg19
chr9	104500930	104501429	-	GRIN3A	hg19
chr9	104357252	104357751	-	PPP3R2	hg19
chr9	105757115	105757614	+	CYLC2	hg19
chr9	106856090	106856589	+	SMC2	hg19
chr9	107266044	107266543	+	OR13F1	hg19
chr9	107289491	107289990	-	OR13C4	hg19
chr9	107299138	107299637	-	OR13C3	hg19
chr9	107330949	107331448	+	OR13C8	hg19
chr9	107361695	107362194	-	OR13C5	hg19
chr9	107367909	107368408	-	OR13C2	hg19
chr9	107380486	107380985	-	OR13C9	hg19
chr9	107456299	107456798	+	OR13D1	hg19
chr9	107509464	107509963	+	NIPSNAP3A	hg19
chr9	107525910	107526409	+	NIPSNAP3B	hg19
chr9	107690437	107690936	-	ABCA1	hg19
chr9	108006432	108006931	+	SLC44A1	hg19
chr9	108209815	108210314	+	FSD1L	hg19
